cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
EX1_536,Eaglehorn Bow,Classic,Weapon,Rare,Secret,1,Hunter,,3,,3,True,,Cyril Van Der Haegen,"[x]Whenever a friendly\n<b>Secret</b> is revealed,\ngain +1 Durability.",First Lesson: Put the pointy end in the other guy.,enUS
CS2_117,Earthen Ring Farseer,Classic,Minion,Common,Battlecry,1,Neutral,,3,3,3,True,,Alex Horley Orlandelli,<b>Battlecry:</b> Restore #3_Health.,"He can see really far, and he doesn't use a telescope like those filthy pirates.",enUS
EX1_613,Edwin VanCleef,Classic,Minion,Legendary,Combo,1,Rogue,Neutral,3,2,2,True,,Efrem Palacios,<b>Combo:</b> Gain +2/+2 for each other card you've played this turn.,"He led the Stonemasons in the reconstruction of Stormwind, and when the nobles refused to pay, he founded the Defias Brotherhood to, well, <i>deconstruct</i> Stormwind.",enUS
EX1_170,Emperor Cobra,Classic,Minion,Rare,Poisonous,1,Neutral,Neutral,3,3,2,True,Beast,Lars Grant-West,<b>Poisonous</b>,"The Sholazar Basin is home to a lot of really horrible things. If you're going to visit, wear bug spray.  And plate armor.",enUS
CS2_053,Far Sight,Classic,Spell,Epic,None,0,Shaman,Neutral,3,,,True,,Lars Grant-West,Draw a card. That card costs (3) less.,"Drek'thar can't see, but he can <i>see</i>. You know what I mean? It's ok if you don't.",enUS
EX1_301,Felguard,Classic,Minion,Rare,Taunt#Battlecry,2,Warlock,Neutral,3,5,3,True,Demon,John Polidora,<b>Taunt</b>\n<b>Battlecry:</b> Destroy one of your Mana Crystals.,"Yes, he'll fight for you.  BUT HE'S NOT GOING TO LIKE IT.",enUS
EX1_248,Feral Spirit,Classic,Spell,Rare,Overload#Taunt,2,Shaman,Neutral,3,,,True,,Clint Langley,Summon two 2/3 Spirit Wolves with <b>Taunt</b>. <b>Overload:</b> (2),Spirit wolves are like regular wolves with pom-poms.,enUS
EX1_finkle,Finkle Einhorn,Classic,Minion,,None,0,Neutral,Neutral,3,3,3,,,,,,enUS
tt_004,Flesheating Ghoul,Classic,Minion,Common,None,0,Neutral,Neutral,3,3,2,True,,Alex Horley Orlandelli,"Whenever a minion dies, gain +1 Attack.",'Flesheating' is an unfair name.  It's just that there's not really much else for him to eat.,enUS
EX1_604,Frothing Berserker,Classic,Minion,Rare,None,0,Warrior,Neutral,3,4,2,True,,Simon Bisley,"Whenever a minion takes damage, gain +1 Attack.",He used to work as an accountant before he tried his hand at Berserkering.,enUS
EX1_556,Harvest Golem,Classic,Minion,Common,Deathrattle,1,Neutral,Neutral,3,3,2,True,Mech,Brian Despain,<b>Deathrattle:</b> Summon a 2/1 Damaged Golem.,"""Overheat threshold exceeded. System failure. Wheat clog in port two. Shutting down.""",enUS
EX1_137,Headcrack,Classic,Spell,Rare,Combo,1,Rogue,Neutral,3,,,True,,James Zhang,Deal $2 damage to the enemy hero. <b>Combo:</b> Return this to your hand next turn.,"When all else fails, nothing beats a swift whack upside the head.",enUS
EX1_289,Ice Barrier,Classic,Spell,Common,Secret,1,Mage,Neutral,3,,,True,,Alex Garner,"<b>Secret:</b> When your\nhero is attacked,\ngain 8 Armor.",This is Rank 1.  Rank 2 is Chocolate Milk Barrier.,enUS
EX1_597,Imp Master,Classic,Minion,Rare,None,0,Neutral,Neutral,3,5,1,True,,Mark Gibbons,"[x]At the end of your turn, deal\n1 damage to this minion\n and summon a 1/1 Imp.",She would enjoy the job a lot more if she just could get the imps to QUIT BITING HER.,enUS
CS2_181,Injured Blademaster,Classic,Minion,Rare,Battlecry,1,Neutral,Horde,3,7,4,True,,Samwise,<b>Battlecry:</b> Deal 4 damage to HIMSELF.,"He claims it is an old war wound, but we think he just cut himself shaving.",enUS
CS2_203,Ironbeak Owl,Classic,Minion,Common,Silence#Battlecry,2,Neutral,Horde,3,1,2,True,Beast,Trevor Jacobs,<b>Battlecry:</b> <b>Silence</b> a_minion.,Their wings are silent but their screech is... whatever the opposite of silent is.,enUS
EX1_017,Jungle Panther,Classic,Minion,Common,Stealth,1,Neutral,Horde,3,2,4,True,Beast,Jaemin Kim,<b>Stealth</b>,"Stranglethorn is a beautiful place to visit, but you wouldn't want to live there.",enUS
EX1_014,King Mukla,Classic,Minion,Legendary,Battlecry,1,Neutral,,3,5,5,True,Beast,Sunny Gho,<b>Battlecry:</b> Give your opponent 2 Bananas.,"King Mukla wanders Jaguero Isle, searching for love.",enUS
EX1_612,Kirin Tor Mage,Classic,Minion,Rare,Secret#Battlecry,2,Mage,Neutral,3,3,4,True,,Popo Wei,[x]<b>Battlecry:</b> The next <b>Secret</b>\nyou play this turn costs (0).,"The Kirin Tor reside in the floating city of Dalaran.  How do you make a Dalaran float?  Two scoops of ice cream, one scoop of Dalaran.",enUS
DREAM_01,Laughing Sister,Classic,Minion,,None,0,Dream,,3,5,3,,,,Can't be targeted by spells or Hero Powers.,,enUS
EX1_241,Lava Burst,Classic,Spell,Rare,Overload,1,Shaman,Neutral,3,,,True,,Dan Scott,Deal $5 damage. <b>Overload:</b> (2),It's like an ocean of liquid magma in your mouth!,enUS
EX1_259,Lightning Storm,Classic,Spell,Rare,Overload,1,Shaman,Neutral,3,,,True,,Christopher Moeller,Deal $2-$3 damage to all_enemy minions. <b>Overload:</b> (2),"An umbrella won't be effective, I'm afraid.",enUS
EX1_575,Mana Tide Totem,Classic,Minion,Rare,None,0,Shaman,Neutral,3,3,0,True,Totem,Scott Altmann,"At the end of your turn, draw a card.","It is said that some shaman can say ""Floatin' totem"" 10 times, fast.",enUS
EX1_155,Mark of Nature,Classic,Spell,Common,Taunt,1,Druid,Neutral,3,,,True,,Clint Langley,<b>Choose One -</b> Give a minion +4 Attack; or +4 Health and <b>Taunt</b>.,"Druids call it the ""Mark of Nature.""  Everyone else calls it ""needing a bath.""",enUS
EX1_085,Mind Control Tech,Classic,Minion,Rare,Battlecry,1,Neutral,Alliance,3,3,3,True,,Leo Che,"[x]<b>Battlecry:</b> If your opponent\nhas 4 or more minions, take\n control of one at random.","Mind Control technology is getting better, but that's not saying much.",enUS
EX1_294,Mirror Entity,Classic,Spell,Common,Secret,1,Mage,Neutral,3,,,True,,Raven Mimura,"<b>Secret:</b> After your opponent plays a minion, summon a copy of it.","""You go first."" - Krush'gor the Behemoth, to his pet boar.",enUS
EX1_507,Murloc Warleader,Classic,Minion,Epic,Aura,1,Neutral,Neutral,3,3,3,True,Murloc,Tim McBurnie,Your other Murlocs have +2 Attack.,Do Murlocs ever get tired of making the same old sound?  Nope!  Mrglglrglglglglglglgl!,enUS
EX1_133,Perdition's Blade,Classic,Weapon,Rare,Battlecry#Combo,2,Rogue,Neutral,3,,2,True,,Daren Bader,<b>Battlecry:</b> Deal 1 damage. <b>Combo:</b> Deal 2 instead.,Perdition's Blade is Ragnaros's back-up weapon while Sulfuras is in the shop.,enUS
EX1_044,Questing Adventurer,Classic,Minion,Rare,None,0,Neutral,Alliance,3,2,2,True,,Attila Adorjany,"Whenever you play a card, gain +1/+1.","""Does anyone have some extra Boar Pelts?""",enUS
EX1_412,Raging Worgen,Classic,Minion,Common,Windfury,1,Neutral,Neutral,3,3,3,True,,Alex Horley Orlandelli,Has +1 Attack and <b>Windfury</b> while damaged.,"If he's raging now, just wait until he gets nerfed.",enUS
EX1_020,Scarlet Crusader,Classic,Minion,Common,Divine Shield,1,Neutral,Alliance,3,1,3,True,,Gonzalo Ordonez,<b>Divine Shield</b>,Never wash your whites with a Scarlet Crusader.,enUS
EX1_317,Sense Demons,Classic,Spell,Common,None,0,Warlock,Neutral,3,,,True,,Raven Mimura,Draw 2 Demons\nfrom your deck.,Generally demons are pretty obvious and you dont need a spell to sense them.,enUS
EX1_625,Shadowform,Classic,Spell,Epic,None,0,Priest,,3,,,True,,Alex Horley Orlandelli,Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.,If a bright light shines on a priest in Shadowform... do they cast a shadow?,enUS
EX1_134,SI:7 Agent,Classic,Minion,Rare,Combo,1,Rogue,Neutral,3,3,3,True,,Chris Moeller,<b>Combo:</b> Deal 2 damage.,"The agents of SI:7 are responsible for Stormwind's covert activities.  Their duties include espionage, assassination, and throwing surprise birthday parties for the royal family.",enUS
NEW1_027,Southsea Captain,Classic,Minion,Epic,Aura,1,Neutral,,3,3,3,True,Pirate,Ken Steacy,Your other Pirates have +1/+1.,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",enUS
tt_010,Spellbender,Classic,Spell,Epic,Secret,1,Mage,Neutral,3,,,True,,Gonzalo Ordonez,"<b>Secret:</b> When an enemy casts a spell on a minion, summon a 1/3 as the new target.","While it's fun to intercept enemy lightning bolts, a spellbender much prefers to intercept opposing Marks of the Wild.  It just feels meaner.  And blood elves... well, they're a little mean.",enUS
EX1_366,Sword of Justice,Classic,Weapon,Epic,None,0,Paladin,Neutral,3,,1,True,,Efrem Palacios,"After you summon a minion, give it +1/+1 and this loses 1_Durability.",I dub you Sir Loin of Beef!,enUS
EX1_390,Tauren Warrior,Classic,Minion,Common,Taunt,1,Neutral,Neutral,3,3,2,True,,Paul Warzecha,<b>Taunt</b>\nHas +3 Attack while damaged.,"Tauren Warrior: Champion of Mulgore, Slayer of Quilboar, Rider of Thunderbluff Elevators.",enUS
EX1_155b,Thick Hide,Classic,Spell,,None,0,Druid,Neutral,3,,,,,,+4 Health and <b>Taunt</b>.,,enUS
EX1_339,Thoughtsteal,Classic,Spell,Common,None,0,Priest,Neutral,3,,,True,,Alex Garner,Copy 2 cards in your opponent's deck and add them to your hand.,"""What do you get when you cast Thoughtsteal on an Orc?  Nothing!"" - Tauren joke",enUS
EX1_021,Thrallmar Farseer,Classic,Minion,Common,Windfury,1,Neutral,Horde,3,3,2,True,,Efrem Palacios,<b>Windfury</b>,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",enUS
EX1_155a,Tiger's Fury,Classic,Spell,,None,0,Druid,Neutral,3,,,,,,+4 Attack.,,enUS
EX1_083,Tinkmaster Overspark,Classic,Minion,Legendary,Battlecry,1,Neutral,Alliance,3,3,3,True,,Tom Baxa,[x]<b>Battlecry:</b> Transform\nanother random minion\ninto a 5/5 Devilsaur\n or a 1/1 Squirrel.,Tinkmaster Overspark nearly lost his Tinker's license after the Great Ironforge Squirrel Stampede of '09.,enUS
EX1_258,Unbound Elemental,Classic,Minion,Common,Overload,1,Shaman,Neutral,3,4,2,True,Elemental,Matt Gaser,"Whenever you play a card_with <b>Overload</b>, gain_+1/+1.","Unlike bound elementals, Unbound ones really enjoy a night on the town.",enUS
EX1_538,Unleash the Hounds,Classic,Spell,Common,Charge,1,Hunter,,3,,,True,,Linggar Bramanty,"For each enemy minion, summon a 1/1 Hound with <b>Charge</b>.",You must read the name of this card out loud each time you play it.,enUS
EX1_594,Vaporize,Classic,Spell,Rare,Secret,1,Mage,Neutral,3,,,True,,Raymond Swanland,"<b>Secret:</b> When a minion attacks your hero, destroy it.",Rumor has it that Deathwing brought about the Cataclysm after losing a game to this card.  We may never know the truth.,enUS
EX1_304,Void Terror,Classic,Minion,Rare,Battlecry,1,Warlock,,3,3,3,True,Demon,Alex Alexandrov,[x]<b>Battlecry:</b> Destroy both\nadjacent minions and gain\n their Attack and Health.,"If you put this into your deck, you WILL lose the trust of your other minions.",enUS
EX1_057,Ancient Brewmaster,Classic,Minion,Common,Battlecry,1,Neutral,Alliance,4,4,5,True,,Bernie Kang,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,Most pandaren say his brew tastes like yak.  But apparently that's a compliment.,enUS
EX1_584,Ancient Mage,Classic,Minion,Rare,Spell Damage#Battlecry,2,Neutral,Neutral,4,5,2,True,,Howard Lyon,<b>Battlecry:</b> Give adjacent_minions <b>Spell_Damage +1</b>.,Sometimes he forgets and just wanders into someone else's game.,enUS
EX1_398,Arathi Weaponsmith,Classic,Minion,Common,Battlecry,1,Warrior,Neutral,4,3,3,True,,Samwise,<b>Battlecry:</b> Equip a 2/2_weapon.,"50% off fist weapons, limited time only!",enUS
EX1_591,Auchenai Soulpriest,Classic,Minion,Rare,None,0,Priest,Neutral,4,5,3,True,,Doug Alexander,Your cards and powers that restore Health now deal damage instead.,"The Auchenai know the end is coming, but they're not sure when.",enUS
EX1_110t,Baine Bloodhoof,Classic,Minion,,None,0,Neutral,,4,5,4,,,,,,enUS
EX1_570,Bite,Classic,Spell,Rare,None,0,Druid,Neutral,4,,,True,,Tom Baxa,Give your hero +4_Attack this turn. Gain 4 Armor.,Chew your food!,enUS
CS2_233,Blade Flurry,Classic,Spell,Rare,AffectedBySpellPower,1,Rogue,Neutral,4,,,True,,Hideaki Takamura,Destroy your weapon and deal its damage to all enemy minions.,"""Look, it's not just about waving daggers around really fast.  It's a lot more complicated than that."" - Shan, Rogue Trainer",enUS
EX1_275,Cone of Cold,Classic,Spell,Common,Freeze,1,Mage,Neutral,4,,,True,,Leo Che,"<b>Freeze</b> a minion and the minions next to it, and deal $1 damage to them.",Magi of the Kirin Tor were casting Cubes of Cold for many years before Cones came into fashion some 90 years ago.,enUS
EX1_595,Cult Master,Classic,Minion,Common,None,0,Neutral,Neutral,4,2,4,True,,Raymond Swanland,"After a friendly minion dies, draw a card.","She may be an evil cult master, but she still calls her parents once a week.",enUS
EX1_046,Dark Iron Dwarf,Classic,Minion,Common,Battlecry,1,Neutral,Alliance,4,4,4,True,,Scott Hampton,<b>Battlecry:</b> Give a minion +2_Attack this turn.,"Guardians of Dark Iron Ore.  Perhaps the most annoying ore, given where you have to forge it.",enUS
EX1_093,Defender of Argus,Classic,Minion,Rare,Taunt#Battlecry,2,Neutral,Alliance,4,3,2,True,,Alex Horley Orlandelli,<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.,You wouldnt think that Argus would need this much defending.  But it does.,enUS
EX1_166b,Dispel,Classic,Spell,,Silence,1,Druid,Neutral,4,,,,,,<b>Silence</b> a minion.,,enUS
NEW1_022,Dread Corsair,Classic,Minion,Common,Taunt,1,Neutral,,4,3,3,True,Pirate,Trent Kaniuga,<b>Taunt</b>\nCosts (1) less per Attack of_your weapon.,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",enUS
DREAM_03,Emerald Drake,Classic,Minion,,None,0,Dream,,4,6,7,,Dragon,,,,enUS
EX1_619,Equality,Classic,Spell,Rare,None,0,Paladin,Neutral,4,,,True,,Michal Ivan,Change the Health of ALL minions to 1.,We are all special unique snowflakes... with 1 Health.,enUS
EX1_274,Ethereal Arcanist,Classic,Minion,Rare,Secret,1,Mage,,4,3,3,True,,Michael Komarck,"If you control a <b>Secret</b> at_the end of your turn, gain +2/+2.",The ethereals are wrapped in cloth to give form to their non-corporeal bodies. Also because it's nice and soft.,enUS
EX1_166,Keeper of the Grove,Classic,Minion,Rare,Silence,1,Druid,Neutral,4,2,2,True,,Gabor Szikszai,<b>Choose One -</b> Deal_2_damage; or <b>Silence</b> a minion.,These guys just show up and start Keeping your Groves without even asking.,enUS
EX1_335,Lightspawn,Classic,Minion,Common,None,0,Priest,Neutral,4,5,0,True,Elemental,Daarken,This minion's Attack is always equal to its Health.,Spawn of the Light? Or Pawn of the Lights?,enUS
EX1_626,Mass Dispel,Classic,Spell,Rare,Silence,1,Priest,,4,,,True,,Sean ODaniels,<b>Silence</b> all enemy minions. Draw a card.,"It dispels buffs, powers, hopes, and dreams.",enUS
NEW1_014,Master of Disguise,Classic,Minion,Rare,Stealth#Battlecry,2,Rogue,,4,4,4,True,,Ron Spencer,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",enUS
EX1_345,Mindgames,Classic,Spell,Epic,None,0,Priest,Neutral,4,,,True,,Zoltan & Gabor,Put a copy of\na random minion from\nyour opponent's deck into the battlefield.,Sometimes it feels like this is all a game.,enUS
EX1_396,Mogu'shan Warden,Classic,Minion,Common,Taunt,1,Neutral,Neutral,4,7,1,True,,Cole Eastburn,<b>Taunt</b>,All these guys ever do is talk about the Thunder King.   BOOOORRRINNG!,enUS
EX1_166a,Moonfire,Classic,Spell,,None,0,Druid,Neutral,4,,,,,,Deal 2 damage.,,enUS
EX1_408,Mortal Strike,Classic,Spell,Rare,None,0,Warrior,Neutral,4,,,True,,Zoltan & Gabor,"Deal $4 damage. If you have 12 or less Health, deal $6 instead.","""If you only use one ability, use Mortal Strike."" - The Warrior Code, Line 6",enUS
EX1_313,Pit Lord,Classic,Minion,Epic,Battlecry,1,Warlock,Neutral,4,6,5,True,Demon,Glenn Rane,<b>Battlecry:</b> Deal 5 damage to your hero.,"Mannoroth, Magtheridon, and Brutallus may be dead, but it turns out there are a LOT of pit lords.",enUS
EX1_334,Shadow Madness,Classic,Spell,Rare,None,0,Priest,Neutral,4,,,True,,Mark Gibbons,Gain control of an enemy minion with 3 or less Attack until end of turn.,"You can rationalize it all you want, it's still a mean thing to do.",enUS
EX1_303,Shadowflame,Classic,Spell,Rare,AffectedBySpellPower,1,Warlock,Neutral,4,,,True,,Dave Kendall,Destroy a friendly minion and deal its Attack damage to all enemy minions.,Start with a powerful minion and stir in Shadowflame and you have a good time!,enUS
EX1_023,Silvermoon Guardian,Classic,Minion,Common,Divine Shield,1,Neutral,Horde,4,3,3,True,,Phroilan Gardner,<b>Divine Shield</b>,"The first time they tried to guard Silvermoon against the scourge, it didnt go so well...",enUS
EX1_158,Soul of the Forest,Classic,Spell,Common,Deathrattle,1,Druid,Neutral,4,,,True,,Markus Erdt,"Give your minions ""<b>Deathrattle:</b> Summon a 2/2 Treant.""","""Reforestation"" is suddenly a terrifying word.",enUS
EX1_048,Spellbreaker,Classic,Minion,Common,Silence#Battlecry,2,Neutral,Horde,4,3,4,True,,Matt Cavotta,<b>Battlecry:</b> <b>Silence</b> a_minion.,Spellbreakers can rip enchantments from magic-wielders.  The process is painless and can be performed on an outpatient basis.,enUS
EX1_315,Summoning Portal,Classic,Minion,Common,Aura,1,Warlock,Neutral,4,4,0,True,,Tyler Walpole,"Your minions cost (2) less, but not less than (1).",NOT LESS THAN 1!  Don't get any ideas!,enUS
EX1_043,Twilight Drake,Classic,Minion,Rare,Battlecry,1,Neutral,Neutral,4,1,4,True,Dragon,Jaemin Kim,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,Twilight drakes feed on Mystical Energy.  And Tacos.,enUS
NEW1_026,Violet Teacher,Classic,Minion,Rare,None,0,Neutral,,4,5,3,True,,James Ryman,"Whenever you cast a spell, summon a 1/1 Violet Apprentice.","If you don't pay attention, you may be turned into a pig.  And then you get your name on the board.",enUS
EX1_097,Abomination,Classic,Minion,Rare,Taunt#Deathrattle,2,Neutral,Neutral,5,4,4,True,,Alex Horley Orlandelli,<b>Taunt</b>. <b>Deathrattle:</b> Deal 2\ndamage to ALL characters.,Abominations enjoy Fresh Meat and long walks on the beach.,enUS
EX1_383t,Ashbringer,Classic,Weapon,,None,0,Paladin,,5,,5,,,,,,enUS
EX1_320,Bane of Doom,Classic,Spell,Epic,None,0,Warlock,Neutral,5,,,True,,Raymond Swanland,"Deal $2 damage to_a character. If that kills it, summon a random Demon.","My advice to you is to avoid Doom, if possible.",enUS
EX1_165b,Bear Form,Classic,Minion,Common,None,0,Druid,Neutral,5,6,4,,Beast,,<b>Taunt</b>,,enUS
EX1_005,Big Game Hunter,Classic,Minion,Epic,Battlecry,1,Neutral,,5,2,4,True,,Chris Seaman,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,Mere devilsaurs no longer excite him.  Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,enUS
EX1_355,Blessed Champion,Classic,Spell,Rare,None,0,Paladin,,5,,,True,,Tyler Walpole,Double a minion's Attack.,This card causes double the trouble AND double the fun.,enUS
EX1_407,Brawl,Classic,Spell,Epic,None,0,Warrior,Neutral,5,,,True,,Wayne Reynolds,Destroy all minions except one. <i>(chosen randomly)</i>,Do you know the first rule of Brawl Club?,enUS
NEW1_024,Captain Greenskin,Classic,Minion,Legendary,Battlecry,1,Neutral,,5,4,5,True,Pirate,Dan Scott,<b>Battlecry:</b> Give your weapon +1/+1.,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,enUS
